UserID,Gender,Age Group,Top 6 most preferred style,Artsy Style (F),Biker Style (F),Bohemian Style (F),Casual Style (F),Chic Style (F),Classy Style (F),Comfy Style (F),Ethnic Style (F),Evening Style (F),Formal Office Style (F),Girl Next Door Style (F),Grunge Style (F),Hip Hop Style (F),Indie Style (F),Kpop Style (F),Lolita Style (F),Preppy Style (F),Punk Style (F),Sexy Style (F),Sporty Style (F),Streetwear Style (F),Vacation Style (F),Vintage Style (F),Y2k Style (F),Artsy Style (M),Biker Style (M),Bohemian Style (M),Boy Next Door Style (M),Casual Style (M),Chic Style (M),Classy Style (M),Comfy Style (M),Ethnic Style (M),Evening Style (M),Formal Office Style (M),Grunge Style (M),Hip Hop Style (M),Indie Style (M),Ivy Style (M),Preppy Style (M),Punk Style (M),Rugged Style (M),Sporty Style (M),Streetwear Style (M),Vacation Style (M),Varsity Style (M),Vintage Style (M),Y2k Style (M),sum
561,Female,65 and above,"Grunge Style (F), Indie Style (F), Kpop Style (F), Lolita Style (F), Preppy Style (F), Y2k Style (F)",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
562,Female,65 and above,"Artsy Style (F), Bohemian Style (F), Girl Next Door Style (F), Indie Style (F), Kpop Style (F), Vintage Style (F)",1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
563,Male,14 and below,"Boy Next Door Style (M), Casual Style (M), Comfy Style (M), Hip Hop Style (M), Sporty Style (M), Vacation Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,6
564,Female,65 and above,"Biker Style (F), Casual Style (F), Chic Style (F), Classy Style (F), Formal Office Style (F), Sexy Style (F)",0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
565,Female,65 and above,"Casual Style (F), Chic Style (F), Comfy Style (F), Girl Next Door Style (F), Sporty Style (F), Vacation Style (F)",0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
566,Female,65 and above,"Chic Style (F), Classy Style (F), Ethnic Style (F), Evening Style (F), Formal Office Style (F), Sexy Style (F)",0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
567,Female,65 and above,"Bohemian Style (F), Indie Style (F), Kpop Style (F), Preppy Style (F), Vacation Style (F), Vintage Style (F)",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
568,Female,65 and above,"Casual Style (F), Chic Style (F), Classy Style (F), Evening Style (F), Formal Office Style (F), Girl Next Door Style (F)",0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
569,Female,65 and above,"Biker Style (F), Casual Style (F), Comfy Style (F), Hip Hop Style (F), Sporty Style (F), Streetwear Style (F)",0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
570,Female,65 and above,"Biker Style (F), Classy Style (F), Hip Hop Style (F), Sexy Style (F), Sporty Style (F), Streetwear Style (F)",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
571,Female,65 and above,"Bohemian Style (F), Grunge Style (F), Indie Style (F), Kpop Style (F), Lolita Style (F), Preppy Style (F)",0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
572,Female,65 and above,"Artsy Style (F), Bohemian Style (F), Girl Next Door Style (F), Indie Style (F), Vintage Style (F), Y2k Style (F)",1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
573,Female,65 and above,"Artsy Style (F), Bohemian Style (F), Casual Style (F), Sporty Style (F), Vacation Style (F), Vintage Style (F)",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
574,Female,65 and above,"Casual Style (F), Chic Style (F), Classy Style (F), Comfy Style (F), Sexy Style (F), Sporty Style (F)",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
575,Female,65 and above,"Artsy Style (F), Bohemian Style (F), Casual Style (F), Girl Next Door Style (F), Vacation Style (F), Vintage Style (F)",1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
576,Female,15 - 24,"Artsy Style (F), Ethnic Style (F), Girl Next Door Style (F), Kpop Style (F), Preppy Style (F), Vacation Style (F)",1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
577,Male,15 - 24,"Biker Style (M), Ethnic Style (M), Formal Office Style (M), Punk Style (M), Sporty Style (M), Vintage Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,6
578,Male,15 - 24,"Bohemian Style (M), Boy Next Door Style (M), Casual Style (M), Chic Style (M), Classy Style (M), Comfy Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
579,Female,15 - 24,"Comfy Style (F), Grunge Style (F), Hip Hop Style (F), Lolita Style (F), Punk Style (F), Sexy Style (F)",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
580,Male,15 - 24,"Biker Style (M), Casual Style (M), Classy Style (M), Comfy Style (M), Punk Style (M), Streetwear Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6
581,Female,15 - 24,"Casual Style (F), Comfy Style (F), Girl Next Door Style (F), Indie Style (F), Kpop Style (F), Streetwear Style (F)",0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
582,Male,15 - 24,"Bohemian Style (M), Boy Next Door Style (M), Casual Style (M), Comfy Style (M), Preppy Style (M), Vacation Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6
583,Female,15 - 24,"Biker Style (F), Casual Style (F), Classy Style (F), Comfy Style (F), Girl Next Door Style (F), Streetwear Style (F)",0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
584,Female,25 - 54,"Bohemian Style (F), Classy Style (F), Comfy Style (F), Formal Office Style (F), Girl Next Door Style (F), Streetwear Style (F)",0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
585,Male,15 - 24,"Biker Style (M), Casual Style (M), Comfy Style (M), Evening Style (M), Preppy Style (M), Vacation Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6
586,Male,15 - 24,"Bohemian Style (M), Boy Next Door Style (M), Casual Style (M), Comfy Style (M), Sporty Style (M), Vacation Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6
587,Male,15 - 24,"Artsy Style (M), Classy Style (M), Comfy Style (M), Streetwear Style (M), Vintage Style (M), Y2k Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6
588,Female,15 - 24,"Comfy Style (F), Ethnic Style (F), Hip Hop Style (F), Indie Style (F), Sexy Style (F), Streetwear Style (F)",0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
589,Male,15 - 24,"Classy Style (M), Comfy Style (M), Formal Office Style (M), Punk Style (M), Streetwear Style (M), Varsity Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,6
590,Female,15 - 24,"Casual Style (F), Comfy Style (F), Girl Next Door Style (F), Hip Hop Style (F), Punk Style (F), Streetwear Style (F)",0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
591,Female,15 - 24,"Casual Style (F), Comfy Style (F), Formal Office Style (F), Girl Next Door Style (F), Preppy Style (F), Sexy Style (F)",0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
592,Male,55 - 64,"Biker Style (M), Casual Style (M), Chic Style (M), Evening Style (M), Grunge Style (M), Ivy Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6
593,Male,15 - 24,"Bohemian Style (M), Boy Next Door Style (M), Casual Style (M), Preppy Style (M), Sporty Style (M), Varsity Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,6
594,Female,14 and below,"Artsy Style (F), Indie Style (F), Lolita Style (F), Preppy Style (F), Vintage Style (F), Y2k Style (F)",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
595,Female,15 - 24,"Artsy Style (F), Bohemian Style (F), Chic Style (F), Ethnic Style (F), Formal Office Style (F), Girl Next Door Style (F)",1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
596,Female,15 - 24,"Biker Style (F), Casual Style (F), Chic Style (F), Classy Style (F), Hip Hop Style (F), Streetwear Style (F)",0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
597,Male,15 - 24,"Biker Style (M), Boy Next Door Style (M), Casual Style (M), Punk Style (M), Vacation Style (M), Varsity Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,6
598,Female,25 - 54,"Bohemian Style (F), Comfy Style (F), Hip Hop Style (F), Sexy Style (F), Sporty Style (F), Vacation Style (F)",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
599,Female,55 - 64,"Bohemian Style (F), Casual Style (F), Comfy Style (F), Sexy Style (F), Sporty Style (F), Vacation Style (F)",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
600,Female,15 - 24,"Chic Style (F), Evening Style (F), Indie Style (F), Kpop Style (F), Preppy Style (F), Vacation Style (F)",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
601,Male,55 - 64,"Chic Style (M), Classy Style (M), Ethnic Style (M), Evening Style (M), Ivy Style (M), Vacation Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6
602,Male,55 - 64,"Boy Next Door Style (M), Rugged Style (M), Sporty Style (M), Streetwear Style (M), Vacation Style (M), Vintage Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,6
603,Male,65 and above,"Biker Style (M), Casual Style (M), Chic Style (M), Comfy Style (M), Ethnic Style (M), Evening Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
604,Male,65 and above,"Artsy Style (M), Bohemian Style (M), Comfy Style (M), Grunge Style (M), Vintage Style (M), Y2k Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6
605,Female,14 and below,"Artsy Style (F), Casual Style (F), Girl Next Door Style (F), Indie Style (F), Streetwear Style (F), Vintage Style (F)",1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
606,Female,65 and above,"Artsy Style (F), Biker Style (F), Bohemian Style (F), Sexy Style (F), Sporty Style (F), Streetwear Style (F)",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
607,Female,55 - 64,"Casual Style (F), Comfy Style (F), Formal Office Style (F), Grunge Style (F), Indie Style (F), Lolita Style (F)",0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
608,Female,65 and above,"Biker Style (F), Bohemian Style (F), Chic Style (F), Comfy Style (F), Ethnic Style (F), Girl Next Door Style (F)",0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
609,Female,25 - 54,"Chic Style (F), Ethnic Style (F), Hip Hop Style (F), Sexy Style (F), Vintage Style (F), Y2k Style (F)",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
610,Male,65 and above,"Biker Style (M), Casual Style (M), Classy Style (M), Ethnic Style (M), Grunge Style (M), Indie Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6
611,Male,65 and above,"Bohemian Style (M), Chic Style (M), Evening Style (M), Hip Hop Style (M), Ivy Style (M), Streetwear Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6
612,Male,15 - 24,"Biker Style (M), Bohemian Style (M), Boy Next Door Style (M), Classy Style (M), Formal Office Style (M), Preppy Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6
613,Female,15 - 24,"Artsy Style (F), Casual Style (F), Girl Next Door Style (F), Kpop Style (F), Preppy Style (F), Streetwear Style (F)",1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
614,Female,55 - 64,"Bohemian Style (F), Chic Style (F), Ethnic Style (F), Evening Style (F), Formal Office Style (F), Sexy Style (F)",0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
615,Male,65 and above,"Classy Style (M), Ethnic Style (M), Evening Style (M), Formal Office Style (M), Ivy Style (M), Preppy Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,6
616,Female,15 - 24,"Grunge Style (F), Indie Style (F), Kpop Style (F), Lolita Style (F), Vintage Style (F), Y2k Style (F)",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
617,Male,15 - 24,"Biker Style (M), Ethnic Style (M), Formal Office Style (M), Punk Style (M), Sporty Style (M), Vintage Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,6
618,Male,15 - 24,"Bohemian Style (M), Boy Next Door Style (M), Casual Style (M), Chic Style (M), Classy Style (M), Comfy Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
619,Female,15 - 24,"Comfy Style (F), Grunge Style (F), Hip Hop Style (F), Lolita Style (F), Punk Style (F), Sexy Style (F)",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
620,Male,15 - 24,"Biker Style (M), Casual Style (M), Classy Style (M), Comfy Style (M), Punk Style (M), Streetwear Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6
621,Female,15 - 24,"Casual Style (F), Comfy Style (F), Girl Next Door Style (F), Indie Style (F), Kpop Style (F), Streetwear Style (F)",0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
622,Male,15 - 24,"Bohemian Style (M), Boy Next Door Style (M), Casual Style (M), Comfy Style (M), Preppy Style (M), Vacation Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6
623,Male,15 - 24,"Bohemian Style (M), Boy Next Door Style (M), Casual Style (M), Comfy Style (M), Sporty Style (M), Vacation Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6
624,Male,15 - 24,"Artsy Style (M), Classy Style (M), Comfy Style (M), Streetwear Style (M), Vintage Style (M), Y2k Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6
625,Male,15 - 24,"Classy Style (M), Comfy Style (M), Formal Office Style (M), Punk Style (M), Streetwear Style (M), Varsity Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,6
626,Male,55 - 64,"Biker Style (M), Casual Style (M), Chic Style (M), Evening Style (M), Grunge Style (M), Ivy Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6
627,Male,15 - 24,"Bohemian Style (M), Boy Next Door Style (M), Casual Style (M), Preppy Style (M), Sporty Style (M), Varsity Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,6
628,Female,14 and below,"Artsy Style (F), Indie Style (F), Lolita Style (F), Preppy Style (F), Vintage Style (F), Y2k Style (F)",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
629,Female,15 - 24,"Artsy Style (F), Bohemian Style (F), Chic Style (F), Ethnic Style (F), Formal Office Style (F), Girl Next Door Style (F)",1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
630,Female,15 - 24,"Biker Style (F), Casual Style (F), Chic Style (F), Classy Style (F), Hip Hop Style (F), Streetwear Style (F)",0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
631,Male,15 - 24,"Biker Style (M), Boy Next Door Style (M), Casual Style (M), Punk Style (M), Vacation Style (M), Varsity Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,6
632,Female,55 - 64,"Bohemian Style (F), Casual Style (F), Comfy Style (F), Sexy Style (F), Sporty Style (F), Vacation Style (F)",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
633,Male,55 - 64,"Chic Style (M), Classy Style (M), Ethnic Style (M), Evening Style (M), Ivy Style (M), Vacation Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6
634,Male,55 - 64,"Boy Next Door Style (M), Rugged Style (M), Sporty Style (M), Streetwear Style (M), Vacation Style (M), Vintage Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,6
635,Male,25 - 54,"Classy Style (M), Evening Style (M), Formal Office Style (M), Indie Style (M), Ivy Style (M), Preppy Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,6
636,Male,14 and below,"Bohemian Style (M), Boy Next Door Style (M), Comfy Style (M), Grunge Style (M), Hip Hop Style (M), Indie Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6
637,Male,14 and below,"Artsy Style (M), Indie Style (M), Streetwear Style (M), Varsity Style (M), Vintage Style (M), Y2k Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,6
638,Female,14 and below,"Artsy Style (F), Casual Style (F), Girl Next Door Style (F), Indie Style (F), Streetwear Style (F), Vintage Style (F)",1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
639,Male,14 and below,"Artsy Style (M), Boy Next Door Style (M), Casual Style (M), Comfy Style (M), Evening Style (M), Indie Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
640,Female,65 and above,"Artsy Style (F), Biker Style (F), Bohemian Style (F), Sexy Style (F), Sporty Style (F), Streetwear Style (F)",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
641,Female,55 - 64,"Casual Style (F), Comfy Style (F), Formal Office Style (F), Grunge Style (F), Indie Style (F), Lolita Style (F)",0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
